"DINÁMICA","CARACTERIZ","MODALIDAD","DÍA_SEMAN","MES_DEL_HE","FRANJA_HORARIA","ZONA","ESTRATO_GRUPO"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A RESIDENCIA","ENGAÑO","lunes","abril","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","sábado","mayo","Mañana","Sur","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","mayo","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","mayo","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","mayo","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","sábado","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","lunes","mayo","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","mayo","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","martes","mayo","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","martes","mayo","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","martes","mayo","Tarde","Sur","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","domingo","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","martes","mayo","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","martes","mayo","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","sábado","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Tarde","Sur","Medio"
"Hurto","HURTO DE BICICLETAS","ATRACO","viernes","mayo","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","jueves","mayo","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","febrero","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","viernes","abril","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","lunes","mayo","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","mayo","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","jueves","mayo","Noche","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Madrugada","Sur","Medio-alto"
"Hurto","HURTO DE BICICLETAS","FACTOR DE OPORTUNIDAD","martes","mayo","Noche","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","RAPONAZO","viernes","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","jueves","febrero","Noche","Nor-Oriente","Bajo"
"Hurto","HURTO A RESIDENCIA","ENGAÑO","viernes","mayo","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","martes","mayo","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","lunes","mayo","Tarde","Sur","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","FACTOR DE OPORTUNIDAD","sábado","mayo","Noche","Sur","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","martes","mayo","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","sábado","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","viernes","mayo","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","martes","abril","Mañana","Sur","Alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","viernes","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","lunes","mayo","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","martes","mayo","Noche","Oriente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","domingo","mayo","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","martes","mayo","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Noche","Sur","Medio-alto"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","miércoles","mayo","Noche","Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","mayo","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","martes","marzo","Madrugada","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","martes","febrero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","viernes","mayo","Madrugada","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Madrugada","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","sábado","mayo","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","mayo","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","mayo","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Noche","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Mañana","Sur","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","domingo","mayo","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","mayo","Tarde","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","domingo","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","martes","mayo","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","sábado","mayo","Mañana","Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","mayo","Mañana","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","martes","mayo","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","mayo","Noche","Nor-Occidente","Medio"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","lunes","mayo","Noche","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","martes","mayo","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","mayo","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","martes","mayo","Tarde","Sur","Medio"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","miércoles","mayo","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","lunes","mayo","Noche","Nor-Occidente","Medio"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","martes","mayo","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","mayo","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","mayo","Tarde","Sur","Medio-alto"
"Hurto","HURTO DE VEHICULOS","HALADO","miércoles","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","lunes","mayo","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","jueves","mayo","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","mayo","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","mayo","Mañana","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","jueves","mayo","Tarde","Sur","Medio"
"Hurto","HURTO DE VEHICULOS","HALADO","martes","mayo","Mañana","Sur","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","miércoles","mayo","Mañana","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","miércoles","mayo","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","miércoles","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Mañana","Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","mayo","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","martes","mayo","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","jueves","mayo","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","miércoles","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","mayo","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","miércoles","mayo","Tarde","Sur","Medio"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","jueves","mayo","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","RAPONAZO","miércoles","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","domingo","mayo","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","mayo","Noche","Nor-Occidente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","mayo","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","viernes","mayo","Mañana","Sur","Alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","sábado","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","mayo","Madrugada","Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","miércoles","mayo","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Mañana","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","mayo","Mañana","Nor-Occidente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","sábado","mayo","Mañana","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","sábado","mayo","Noche","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","miércoles","marzo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","VIOLACION DE CERRADURA","lunes","mayo","Madrugada","Sur","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","martes","mayo","Madrugada","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","miércoles","mayo","Tarde","Sur","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","febrero","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","miércoles","mayo","Mañana","Sur","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","mayo","Mañana","Sur","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","domingo","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","miércoles","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","martes","marzo","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Noche","Sur","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","jueves","mayo","Mañana","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Tarde","Sur","Medio"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","viernes","mayo","Mañana","Sur","Medio"
"Hurto","HURTO DE BICICLETAS","ATRACO","viernes","mayo","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","jueves","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","martes","mayo","Noche","Oriente","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","jueves","mayo","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","martes","mayo","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Mañana","Nor-Occidente","Alto"
"Hurto","HURTO A PERSONAS","RAPONAZO","martes","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ENGAÑO","domingo","mayo","Mañana","Sur","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","marzo","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Tarde","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ENGAÑO","jueves","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","jueves","mayo","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","martes","mayo","Mañana","Sur","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","miércoles","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Tarde","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Noche","Sur","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","VIOLACION DE CERRADURA","miércoles","mayo","Madrugada","Sur","Bajo-bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","jueves","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","mayo","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","mayo","Noche","Sur","Bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","jueves","mayo","Madrugada","Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","viernes","mayo","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Noche","Sur","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","viernes","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","viernes","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","martes","mayo","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","lunes","mayo","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","abril","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Mañana","Sur","Alto"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","jueves","mayo","Tarde","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Noche","Oriente","Bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","viernes","mayo","Mañana","Sur","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","mayo","Noche","Sur","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","sábado","mayo","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","mayo","Mañana","Oriente","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","mayo","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VENTOSA","viernes","mayo","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","mayo","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","jueves","mayo","Tarde","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","lunes","marzo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","sábado","mayo","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","viernes","febrero","Tarde","Sur","Alto"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","domingo","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE BICICLETAS","ATRACO","viernes","mayo","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","martes","mayo","Mañana","Sur","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","viernes","mayo","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","sábado","mayo","Mañana","Sur","Medio"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","mayo","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","sábado","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","mayo","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","mayo","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","mayo","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","viernes","mayo","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","mayo","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","viernes","mayo","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","RAPONAZO","viernes","mayo","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","mayo","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","miércoles","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","mayo","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","mayo","Tarde","Sur","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","sábado","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","mayo","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","mayo","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","mayo","Mañana","Sur","Medio-alto"
"Hurto","HURTO DE VEHICULOS","HALADO","viernes","mayo","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","viernes","mayo","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ENGAÑO","viernes","mayo","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","viernes","mayo","Noche","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","mayo","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","mayo","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","viernes","mayo","Noche","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","viernes","mayo","Madrugada","Sur","Medio-alto"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","martes","mayo","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","mayo","Tarde","Nor-Occidente","Medio"
